Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
419.1829,CE5928,M+HCOOK[1+],4.08,9.34667700107639e-05,EC000102
318.2193,CE5929,M-H4O2+H[1+],4.87,0.000435533229961038,EC000102
326.2457,CE5929,M-CO+H[1+],4.18,0.000635533229967677,EC000102
336.228,CE5929,M-H2O+H[1+],3.33,0.00146446677001677,EC000102
336.229,CE5929,M-H2O+H[1+],4.63,0.000464466770040417,EC000102
336.2305,CE5929,M-H2O+H[1+],4.71,0.00103553322998096,EC000102
354.2395,CE5929,M+H[1+],4.45,0.000564466770015315,EC000102
354.2404,CE5929,M+H[1+],4.1,0.00033553322998614,EC000102
354.2407,CE5929,M+H[1+],3.96,0.000635533229967677,EC000102
355.2451,CE5929,M(C13)+H[1+],4.39,0.00163553322994403,EC000102
376.2237,CE5929,M+Na[1+],3.97,0.00163553323000087,EC000102
324.2298,CE5930,M-CO2+H[1+],4.21,0.000256533230015066,EC000102
332.1968,CE5930,M-H4O2+H[1+],3.26,0.00134346676998121,EC000102
340.223,CE5930,M-CO+H[1+],3.98,0.00134346676998121,EC000102
340.224,CE5930,M-CO+H[1+],4.04,0.000343466770004852,EC000102
350.2078,CE5930,M-H2O+H[1+],2.84,0.000943466769967927,EC000102
367.2105,CE5930,M[1+],3.73,0.0015669999999659,EC000102
367.2117,CE5930,M[1+],3.11,0.000366999999982909,EC000102
368.2196,CE5930,M+H[1+],4.18,0.000256533230015066,EC000102
369.2216,CE5930,M(C13)+H[1+],2.86,0.00114346676997457,EC000102
369.2221,CE5930,M(C13)+H[1+],4.46,0.000643466769986389,EC000102
318.2193,CE5931,M-H4O2+H[1+],4.87,0.000435533229961038,EC000102
326.2457,CE5931,M-CO+H[1+],4.18,0.000635533229967677,EC000102
336.228,CE5931,M-H2O+H[1+],3.33,0.00146446677001677,EC000102
336.229,CE5931,M-H2O+H[1+],4.63,0.000464466770040417,EC000102
336.2305,CE5931,M-H2O+H[1+],4.71,0.00103553322998096,EC000102
354.2395,CE5931,M+H[1+],4.45,0.000564466770015315,EC000102
354.2404,CE5931,M+H[1+],4.1,0.00033553322998614,EC000102
354.2407,CE5931,M+H[1+],3.96,0.000635533229967677,EC000102
355.2451,CE5931,M(C13)+H[1+],4.39,0.00163553322994403,EC000102
376.2237,CE5931,M+Na[1+],3.97,0.00163553323000087,EC000102
231.2106,CE5932,M-C3H4O2+H[1+],4.39,0.000155466770024759,EC000194
231.21065,CE5932,M-C3H4O2+H[1+],3.97,0.00010546677003731,EC000194
231.21066,CE5932,M-C3H4O2+H[1+],4.07,9.54667700341361e-05,EC000194
257.2257,CE5932,M-HCOOH+H[1+],4.34,0.000755466769987834,EC000194
257.2261,CE5932,M-HCOOH+H[1+],5.17,0.000355466770031398,EC000194
257.2262,CE5932,M-HCOOH+H[1+],4.52,0.000255466769999657,EC000194
257.22621,CE5932,M-HCOOH+H[1+],4.7,0.000245466770024905,EC000194
259.24181,CE5932,M-CO2+H[1+],5.1,0.000245466770024905,EC000194
259.242,CE5932,M-CO2+H[1+],4.74,5.54667699930178e-05,EC000194
259.2423,CE5932,M-CO2+H[1+],4.84,0.000244533229988519,EC000194
275.2369,CE5932,M-CO+H[1+],4.8,4.45332299818801e-05,EC000194
285.2212,CE5932,M-H2O+H[1+],4.04,5.54667699930178e-05,EC000194
303.2313,CE5932,M+H[1+],3.69,0.000555466770038038,EC000194
303.2315,CE5932,M+H[1+],4.77,0.000355466770031398,EC000194
303.23151,CE5932,M+H[1+],5.09,0.000345466769999803,EC000194
303.2316,CE5932,M+H[1+],3.85,0.000255466769999657,EC000194
303.2317,CE5932,M+H[1+],6.12,0.000155466770024759,EC000195
303.23178,CE5932,M+H[1+],4.05,7.54667699993661e-05,EC000194
303.2318,CE5932,M+H[1+],4.65,5.54667699930178e-05,EC000194
321.2415,CE5932,M+H2O+H[1+],4.16,0.000955466770051316,EC000194
321.2416,CE5932,M+H2O+H[1+],3.71,0.000855466770019575,EC000194
321.2421,CE5932,M+H2O+H[1+],3.99,0.000355466770031398,EC000194
321.2423,CE5932,M+H2O+H[1+],3.92,0.000155466770024759,EC000194
325.2136,CE5932,M+Na[1+],5.03,0.000255466770056501,EC000194
325.2139,CE5932,M+Na[1+],4.33,4.45332299818801e-05,EC000194
361.1905,CE5932,M+NaCl[1+],6.23,4.45332299818801e-05,EC000195
371.2199,CE5932,M+HCOONa[1+],4.08,0.000644533230001798,EC000194
387.1931,CE5932,M+HCOOK[1+],3.92,5.54667699930178e-05,EC000194
387.1941,CE5932,M+HCOOK[1+],4.08,0.000944533229983335,EC000194
998.2885,CE5939,M-H2O+H[1+],9.65,0.00102346677010701,EC000431
994.2592,CE5941,M+Na[1+],4.2,0.00332153322995055,EC000450
318.2193,CE5944,M-H2O+H[1+],4.87,0.000394533229950866,EC000493
336.228,CE5944,M+H[1+],3.33,0.00150546677002694,EC000494
336.229,CE5944,M+H[1+],4.63,0.000505466770050589,EC000493
336.2305,CE5944,M+H[1+],4.71,0.000994533229970784,EC000493
337.2345,CE5944,M(C13)+H[1+],4.45,0.0015945332299907,EC000493
354.2395,CE5944,M+H2O+H[1+],4.45,0.000605466770025487,EC000493
358.213,CE5944,M+Na[1+],3.42,0.00149453322995896,EC000494
298.2147,CE5945,M-C3H4O2+H[1+],3.92,0.000801533229946472,EC000105
324.2298,CE5945,M-HCOOH+H[1+],4.21,0.000201533229983397,EC000105
326.2457,CE5945,M-CO2+H[1+],4.18,0.000501533229964934,EC000105
334.2141,CE5945,M-H4O2+H[1+],4.01,0.000301533229958295,EC000105
334.2152,CE5945,M-H4O2+H[1+],4.56,0.00140153322996639,EC000105
352.2249,CE5945,M-H2O+H[1+],4.31,0.000501533229964934,EC000105
340.223,CE5946,M-HCOOH+H[1+],3.98,0.00150246676997767,EC000596
340.224,CE5946,M-HCOOH+H[1+],4.04,0.00050246677000132,EC000596
358.2366,CE5946,M-CO+H[1+],4.39,0.00169753323001487,EC000596
368.2196,CE5946,M-H2O+H[1+],4.18,0.000297533230025238,EC000596
295.1899,CE5947,M-C3H4O2+H[1+],3.99,0.00053046676998747,EC000106
295.1903,CE5947,M-C3H4O2+H[1+],3.78,0.000130466770031035,EC000106
321.2061,CE5947,M-HCOOH+H[1+],3.97,3.04667699992933e-05,EC000106
321.2063,CE5947,M-HCOOH+H[1+],3.87,0.000169533230007346,EC000106
323.2204,CE5947,M-CO2+H[1+],4.3,0.00133046677001403,EC000106
323.2205,CE5947,M-CO2+H[1+],4.41,0.00123046676998229,EC000106
323.2212,CE5947,M-CO2+H[1+],4.02,0.00053046676998747,EC000106
331.19,CE5947,M-H4O2+H[1+],3.78,0.000330466769980831,EC000106
331.1901,CE5947,M-H4O2+H[1+],3.91,0.000230466770005933,EC000106
331.1905,CE5947,M-H4O2+H[1+],3.32,0.000169533230007346,EC000598
339.215,CE5947,M-CO+H[1+],3.77,0.00153046677002067,EC000106
339.2164,CE5947,M-CO+H[1+],3.9,0.000130466769974191,EC000106
349.2007,CE5947,M-H2O+H[1+],3.01,0.000230466770005933,EC000598
349.201,CE5947,M-H2O+H[1+],3.11,6.9533230032448e-05,EC000598
366.2038,CE5947,M[1+],4.19,0.000453999999990629,EC000106
367.2102,CE5947,M+H[1+],3.32,0.00133046677001403,EC000598
367.2105,CE5947,M+H[1+],3.73,0.00103046676997565,EC000106
367.2117,CE5947,M+H[1+],3.11,0.000169533230007346,EC000598
389.1937,CE5947,M+Na[1+],3.1,0.000169533230007346,EC000598
405.1678,CE5947,M+K[1+],3.11,0.000769533229970421,EC000598
1080.2966,CE5966,M-H2O+H[1+],4.24,0.00160584462992119,EC000106
1097.3027,CE5966,M[1+],4.26,0.0043823113999224,EC000106
309.2062,CE5968,M[1+],3.27,0.000384419299962246,EC000106
332.1968,CE5968,M+Na[1+],3.26,0.000939113929973701,EC000106
293.1739,CE5976,M-C3H4O2+H[1+],3.84,0.000875466770025923,EC000106
293.1746,CE5976,M-C3H4O2+H[1+],4.23,0.000175466770031107,EC000106
293.1748,CE5976,M-C3H4O2+H[1+],3.97,2.45332299755319e-05,EC000106
319.1905,CE5976,M-HCOOH+H[1+],3.74,2.45332299755319e-05,EC000106
321.2061,CE5976,M-CO2+H[1+],3.97,2.45332299755319e-05,EC000106
321.2063,CE5976,M-CO2+H[1+],3.87,0.000224533229982171,EC000106
329.1749,CE5976,M-H4O2+H[1+],3.37,0.000224533229982171,EC000106
329.1753,CE5976,M-H4O2+H[1+],3.31,0.00062453322999545,EC000106
337.2015,CE5976,M-CO+H[1+],3.98,0.00062453322999545,EC000106
337.2016,CE5976,M-CO+H[1+],4.14,0.000724533229970348,EC000106
347.1849,CE5976,M-H2O+H[1+],3.7,0.000375466769980903,EC000106
347.1853,CE5976,M-H2O+H[1+],2.88,2.45332299755319e-05,EC000106
347.1857,CE5976,M-H2O+H[1+],3.12,0.00042453322998881,EC000106
364.1883,CE5976,M[1+],4.1,0.000298999999984062,EC000106
434.3632,CE5986,M-CO+H[1+],5.56,0.000414530930015644,EC000600
444.3468,CE5986,M-H2O+H[1+],5.4,0.000385469070010913,EC000600
445.32957,CE5986,M-NH3+H[1+],4.39,0.00171546907000675,EC000600
445.3296,CE5986,M-NH3+H[1+],4.44,0.0016854690699688,EC000600
445.3319,CE5986,M-NH3+H[1+],4.95,0.000614530930022283,EC000600
445.3329,CE5986,M-NH3+H[1+],5.36,0.00161453092999864,EC000600
462.3582,CE5986,M+H[1+],4.63,0.000414530930015644,EC000600
462.3584,CE5986,M+H[1+],4.85,0.000614530930022283,EC000600
480.3686,CE5986,M+H2O+H[1+],5.45,0.000214530930009005,EC000600
484.3401,CE5986,M+Na[1+],5.47,0.000314530930040746,EC000600
520.3162,CE5986,M+NaCl[1+],5.16,0.000185469070061117,EC000600
417.1985,CE5994,M-H4O2+H[1+],5.34,0.00173053323004524,EC000601
475.2023,CE5994,M+Na[1+],5.34,0.00233053323000831,EC000601
287.2357,CE6027,M-C3H4O2+H[1+],4.12,0.00127142447001916,EC000602
287.2364,CE6027,M-C3H4O2+H[1+],5.03,0.00057142447002434,EC000602
287.2365,CE6027,M-C3H4O2+H[1+],4.93,0.000471424470049442,EC000602
287.2369,CE6027,M-C3H4O2+H[1+],3.89,7.14244700361633e-05,EC000602
287.237,CE6027,M-C3H4O2+H[1+],4.39,2.85755299955781e-05,EC000602
287.2375,CE6027,M-C3H4O2+H[1+],5.34,0.000528575529983755,EC000602
323.2354,CE6027,M-H4O2+H[1+],4.63,0.00147142446996895,EC000602
323.2357,CE6027,M-H4O2+H[1+],4.57,0.00117142446998741,EC000602
331.2629,CE6027,M-CO+H[1+],5.81,0.000171424470011061,EC000602
341.2458,CE6027,M-H2O+H[1+],4.86,0.00167142447003243,EC000602
341.2476,CE6027,M-H2O+H[1+],3.86,0.000128575529970476,EC000602
359.2568,CE6027,M+H[1+],3.86,0.00127142447001916,EC000602
381.2396,CE6027,M+Na[1+],3.93,0.000471424469992598,EC000602
381.2398,CE6027,M+Na[1+],4.18,0.000271424469985959,EC000602
381.23986,CE6027,M+Na[1+],4.45,0.000211424469966914,EC000602
381.23989,CE6027,M+Na[1+],5.54,0.000181424469985814,EC000602
381.2399,CE6027,M+Na[1+],5.09,0.000171424470011061,EC000602
381.24,CE6027,M+Na[1+],5.24,7.14244699793198e-05,EC000602
417.2177,CE6027,M+NaCl[1+],3.8,0.00102857552997193,EC000602
427.2448,CE6027,M+HCOONa[1+],3.9,0.000671424469999238,EC000602
427.245,CE6027,M+HCOONa[1+],4.2,0.000471424469992598,EC000602
427.2452,CE6027,M+HCOONa[1+],3.79,0.000271424469985959,EC000602
387.362,CE6219,M-HCOOH+H[1+],7.63,0.000228466769954139,EC000548
387.3621,CE6219,M-HCOOH+H[1+],6.19,0.000128466769979241,EC000549
387.3623,CE6219,M-HCOOH+H[1+],5.74,7.15332300273985e-05,EC000549
387.3625,CE6219,M-HCOOH+H[1+],7.34,0.000271533230034038,EC000548
387.3628,CE6219,M-HCOOH+H[1+],8.2,0.000571533230015575,EC000105
397.3465,CE6219,M-H4O2+H[1+],7.16,7.15332300273985e-05,EC000548
397.3466,CE6219,M-H4O2+H[1+],5.57,0.00017153323005914,EC000549
397.34661,CE6219,M-H4O2+H[1+],7.33,0.000181533230033892,EC000548
397.3467,CE6219,M-H4O2+H[1+],7.65,0.000271533230034038,EC000548
405.3726,CE6219,M-CO+H[1+],7.4,2.84667700043428e-05,EC000548
415.355,CE6219,M-H2O+H[1+],8.21,0.00202846676995705,EC000105
415.3569,CE6219,M-H2O+H[1+],7.88,0.000128466769979241,EC000548
415.357,CE6219,M-H2O+H[1+],7.64,2.84667699474994e-05,EC000548
415.3571,CE6219,M-H2O+H[1+],5.91,7.15332300273985e-05,EC000549
415.35718,CE6219,M-H2O+H[1+],6.25,0.000151533230052792,EC000549
415.3572,CE6219,M-H2O+H[1+],6.88,0.000171533230002296,EC000548
432.3586,CE6219,M[1+],4.22,0.00175199999995357,EC000549
433.3662,CE6219,M+H[1+],7.14,0.00142846676999397,EC000548
433.3668,CE6219,M+H[1+],7.32,0.000828466769974057,EC000548
433.3676,CE6219,M+H[1+],6.25,2.84667700043428e-05,EC000549
433.3677,CE6219,M+H[1+],5.99,7.15332300273985e-05,EC000549
433.3681,CE6219,M+H[1+],7.64,0.000471533230040677,EC000548
433.3686,CE6219,M+H[1+],5.08,0.000971533230028854,EC000549
455.3495,CE6219,M+Na[1+],6.88,0.000128466770036084,EC000548
455.34952,CE6219,M+Na[1+],6.25,0.000108466770029736,EC000549
455.3497,CE6219,M+Na[1+],5.92,7.15332299705551e-05,EC000549
455.34972,CE6219,M+Na[1+],7.1,9.15332299769034e-05,EC000548
455.3503,CE6219,M+Na[1+],4.77,0.000671533229990473,EC000549
455.3507,CE6219,M+Na[1+],5.58,0.00107153323000375,EC000549
455.3514,CE6219,M+Na[1+],4.95,0.00177153322999857,EC000549
455.3515,CE6219,M+Na[1+],5.42,0.00187153322997347,EC000549
455.35152,CE6219,M+Na[1+],4.38,0.00189153322997981,EC000549
455.35156,CE6219,M+Na[1+],4.57,0.00193153322999251,EC000549
455.3517,CE6219,M+Na[1+],4.27,0.0020715332299801,EC000549
455.3519,CE6219,M+Na[1+],3.89,0.00227153322998674,EC000551
471.3235,CE6219,M+K[1+],5.15,0.000371533230065779,EC000549
471.3237,CE6219,M+K[1+],5.92,0.000571533230015575,EC000549
471.32379,CE6219,M+K[1+],6.26,0.000661533230015721,EC000549
471.3238,CE6219,M+K[1+],6.88,0.000671533230047316,EC000548
491.3282,CE6219,M+NaCl[1+],5.05,0.00197153323000521,EC000549
501.3527,CE6219,M+HCOONa[1+],3.81,0.00232846676993859,EC000551
501.3544,CE6219,M+HCOONa[1+],6.09,0.000628466769967417,EC000549
501.3547,CE6219,M+HCOONa[1+],4.84,0.00032846676998588,EC000549
501.3548,CE6219,M+HCOONa[1+],4.48,0.000228466769954139,EC000549
501.3549,CE6219,M+HCOONa[1+],4.34,0.000128466769979241,EC000549
501.355,CE6219,M+HCOONa[1+],4.74,2.84667699474994e-05,EC000549
517.3288,CE6219,M+HCOOK[1+],3.61,0.000128466769979241,EC000551
517.32888,CE6219,M+HCOOK[1+],6.6,4.84667699538477e-05,EC000548
517.329,CE6219,M+HCOOK[1+],3.45,7.15332299705551e-05,EC000551
517.3292,CE6219,M+HCOOK[1+],6.12,0.000271533230034038,EC000549
517.3297,CE6219,M+HCOOK[1+],4.18,0.000771533230022214,EC000549
517.3301,CE6219,M+HCOOK[1+],5.13,0.00117153323003549,EC000549
517.3307,CE6219,M+HCOOK[1+],3.88,0.00177153322999857,EC000551
517.33072,CE6219,M+HCOOK[1+],5.33,0.00179153323006176,EC000549
320.235,CE6230,M-H2O+H[1+],5.23,0.000438533230010307,EC000105
338.2455,CE6230,M+H[1+],4.25,0.000338533229978566,EC000105
338.2456,CE6230,M+H[1+],4.99,0.000438533230010307,EC000105
356.256,CE6230,M+H2O+H[1+],4.21,0.000238533229946825,EC000105
298.2147,CE6232,M-C3H4O2+H[1+],3.92,0.000801533229946472,EC000105
324.2298,CE6232,M-HCOOH+H[1+],4.21,0.000201533229983397,EC000105
326.2457,CE6232,M-CO2+H[1+],4.18,0.000501533229964934,EC000105
334.2141,CE6232,M-H4O2+H[1+],4.01,0.000301533229958295,EC000105
334.2152,CE6232,M-H4O2+H[1+],4.56,0.00140153322996639,EC000105
352.2249,CE6232,M-H2O+H[1+],4.31,0.000501533229964934,EC000105
318.2193,CE6234,M-H4O2+H[1+],4.87,0.000435533229961038,EC000102
326.2457,CE6234,M-CO+H[1+],4.18,0.000635533229967677,EC000102
336.228,CE6234,M-H2O+H[1+],3.33,0.00146446677001677,EC000102
336.229,CE6234,M-H2O+H[1+],4.63,0.000464466770040417,EC000102
336.2305,CE6234,M-H2O+H[1+],4.71,0.00103553322998096,EC000102
354.2395,CE6234,M+H[1+],4.45,0.000564466770015315,EC000102
354.2404,CE6234,M+H[1+],4.1,0.00033553322998614,EC000102
354.2407,CE6234,M+H[1+],3.96,0.000635533229967677,EC000102
355.2451,CE6234,M(C13)+H[1+],4.39,0.00163553322994403,EC000102
376.2237,CE6234,M+Na[1+],3.97,0.00163553323000087,EC000102
318.2193,CE6240,M-H2O+H[1+],4.87,0.000394533229950866,EC000493
336.228,CE6240,M+H[1+],3.33,0.00150546677002694,EC000494
336.229,CE6240,M+H[1+],4.63,0.000505466770050589,EC000493
336.2305,CE6240,M+H[1+],4.71,0.000994533229970784,EC000493
337.2345,CE6240,M(C13)+H[1+],4.45,0.0015945332299907,EC000493
354.2395,CE6240,M+H2O+H[1+],4.45,0.000605466770025487,EC000493
358.213,CE6240,M+Na[1+],3.42,0.00149453322995896,EC000494
336.228,CE6246,M+H[1+],3.33,0.00150546677002694,EC000494
336.229,CE6246,M+H[1+],4.63,0.000505466770050589,EC000493
336.2305,CE6246,M+H[1+],4.71,0.000994533229970784,EC000493
354.2395,CE6246,M+H2O+H[1+],4.45,0.000605466770025487,EC000493
358.213,CE6246,M+Na[1+],3.42,0.00149453322995896,EC000494
324.2298,CE6247,M-CO+H[1+],4.21,0.000360533229979865,EC000502
334.2122,CE6247,M-H2O+H[1+],3.26,0.00163946677002968,EC000503
334.2141,CE6247,M-H2O+H[1+],4.01,0.000260533229948123,EC000502
334.2152,CE6247,M-H2O+H[1+],4.56,0.00136053322995622,EC000502
352.2249,CE6247,M+H[1+],4.31,0.000460533229954763,EC000502
324.2298,CE6248,M-CO+H[1+],4.21,0.000360533229979865,EC000502
334.2122,CE6248,M-H2O+H[1+],3.26,0.00163946677002968,EC000503
334.2141,CE6248,M-H2O+H[1+],4.01,0.000260533229948123,EC000502
334.2152,CE6248,M-H2O+H[1+],4.56,0.00136053322995622,EC000502
352.2249,CE6248,M+H[1+],4.31,0.000460533229954763,EC000502
318.2193,CE6251,M-H2O+H[1+],4.87,0.000394533229950866,EC000493
336.228,CE6251,M+H[1+],3.33,0.00150546677002694,EC000494
336.229,CE6251,M+H[1+],4.63,0.000505466770050589,EC000493
336.2305,CE6251,M+H[1+],4.71,0.000994533229970784,EC000493
337.2345,CE6251,M(C13)+H[1+],4.45,0.0015945332299907,EC000493
354.2395,CE6251,M+H2O+H[1+],4.45,0.000605466770025487,EC000493
358.213,CE6251,M+Na[1+],3.42,0.00149453322995896,EC000494
294.2194,CE6415,M-H2O+H[1+],5.05,0.00048904972999253,EC000603
334.2122,CE6415,M+Na[1+],3.26,0.000689049729942326,EC000604
380.2176,CE6415,M+HCOONa[1+],3.02,0.000689049729999169,EC000604
358.213,CE6452,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6452,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6452,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6452,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6453,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6453,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6453,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6453,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6454,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6454,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6454,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6454,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6455,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6455,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6455,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6455,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6456,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6456,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6456,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6456,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6457,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6457,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6457,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6457,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6458,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6458,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6458,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6458,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6459,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6459,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6459,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6459,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6460,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6460,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6460,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6460,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6461,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6461,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6461,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6461,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6462,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6462,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6462,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6462,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6463,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6463,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6463,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6463,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6464,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6464,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6464,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6464,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6465,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6465,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6465,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6465,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6466,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6466,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6466,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6466,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
358.213,CE6467,M-H2O+H[1+],3.42,0.000839466770003128,EC000605
376.2237,CE6467,M+H[1+],3.97,0.00073946677002823,EC000606
394.2351,CE6467,M+H2O+H[1+],3.8,6.0533229941484e-05,EC000606
394.2355,CE6467,M+H2O+H[1+],3.96,0.000460533229954763,EC000606
318.2193,CE6473,M+H[1+],4.87,0.000353533229940695,EC000479
336.229,CE6473,M+H2O+H[1+],4.63,0.000546466770060761,EC000479
336.2305,CE6473,M+H2O+H[1+],4.71,0.000953533229960613,EC000479
336.228,CE6474,M+H[1+],3.33,0.00150546677002694,EC000494
336.229,CE6474,M+H[1+],4.63,0.000505466770050589,EC000493
336.2305,CE6474,M+H[1+],4.71,0.000994533229970784,EC000493
354.2395,CE6474,M+H2O+H[1+],4.45,0.000605466770025487,EC000493
358.213,CE6474,M+Na[1+],3.42,0.00149453322995896,EC000494
294.2194,CE6502,M-H2O+H[1+],5.05,0.00048904972999253,EC000603
334.2122,CE6502,M+Na[1+],3.26,0.000689049729942326,EC000604
380.2176,CE6502,M+HCOONa[1+],3.02,0.000689049729999169,EC000604
298.2147,CE6504,M-HCOOH+H[1+],3.92,0.000759805529980895,EC000607
316.223,CE6504,M-CO+H[1+],2.8,0.00134019447000355,EC000608
326.209,CE6504,M-H2O+H[1+],4.03,0.000259805529992718,EC000607
326.2093,CE6504,M-H2O+H[1+],3.86,0.000559805529974255,EC000607
344.2183,CE6504,M+H[1+],2.92,0.00104019447002202,EC000608
333.2055,CE6508,M[1+],4.18,0.00107300000001942,EC000500
333.2057,CE6508,M[1+],3.15,0.00087300000001278,EC000501
334.2122,CE6508,M+H[1+],3.26,0.00164946677000444,EC000501
334.2141,CE6508,M+H[1+],4.01,0.000250533229973371,EC000500
334.2152,CE6508,M+H[1+],4.56,0.00135053322998147,EC000500
352.2249,CE6508,M+H2O+H[1+],4.31,0.00045053322998001,EC000500
415.3569,CE7047,M[1+],7.88,0.000704999999982192,EC000609
415.357,CE7047,M[1+],7.64,0.000604999999950451,EC000609
416.3647,CE7047,M+H[1+],7.64,0.000181466769959115,EC000609
438.3467,CE7047,M+Na[1+],7.63,0.000181466770015959,EC000609
440.2936,CE7072,M+H[1+],5.32,0.00150253322999561,EC000610
441.2976,CE7072,M(C13)+H[1+],5.1,0.00210253322995868,EC000610
508.2783,CE7072,M+HCOONa[1+],5.32,0.00119746677000876,EC000610
381.3144,CE7074,M-HCOOH+H[1+],6.64,0.000861466770004427,EC000611
381.3154,CE7074,M-HCOOH+H[1+],4.59,0.00013853323002877,EC000612
383.3305,CE7074,M-CO2+H[1+],5.79,0.00036146677001625,EC000612
383.3306,CE7074,M-CO2+H[1+],4.66,0.000261466769984509,EC000612
383.3307,CE7074,M-CO2+H[1+],4.51,0.000161466770009611,EC000612
383.3308,CE7074,M-CO2+H[1+],6.92,6.14667699778693e-05,EC000611
383.33081,CE7074,M-CO2+H[1+],6.66,5.14667700031168e-05,EC000611
383.331,CE7074,M-CO2+H[1+],4.35,0.00013853323002877,EC000612
399.3256,CE7074,M-CO+H[1+],4.55,6.14667699778693e-05,EC000612
399.3258,CE7074,M-CO+H[1+],4.12,0.00013853323002877,EC000612
399.3259,CE7074,M-CO+H[1+],4.46,0.000238533230003668,EC000612
399.32596,CE7074,M-CO+H[1+],6.04,0.000298533230022713,EC000612
409.3096,CE7074,M-H2O+H[1+],6.22,0.000461466769991148,EC000612
409.3098,CE7074,M-H2O+H[1+],4.92,0.000261466769984509,EC000612
409.3099,CE7074,M-H2O+H[1+],5.15,0.000161466769952767,EC000612
