"p.value","m.z","t.score","r.t"
0.763634808118066,339.2891,0.234402666666665,8.34
0.858691788780446,554.5511,-0.121208166666666,8.34
0.0534023243534165,561.4493,1.60876083333333,8.34
0.968483549759766,569.4539,0.0509401666666678,8.34
0.690399056237786,573.4858,0.348414833333332,8.34
0.163295369508764,577.4232,1.26027716666667,8.34
0.925197782527692,578.514,-0.0586881666666663,8.34
0.458277401668309,601.0495,0.702107666666669,8.34
0.261520652165769,607.4109,-1.49972866666667,8.34
0.00307458876267445,611.465,2.58334533333333,8.34
0.425157113643259,653.5098,0.854809166666667,8.34
0.372052088781938,653.5112,1.1243685,8.34
0.0194912107671467,653.5322,-0.997689,8.34
0.679577861810584,681.4698,-0.413824666666665,8.34
0.693376564879289,688.5516,-0.407287333333333,8.34
0.281714085846724,690.5659,-0.644792999999999,8.34
0.0611503090723936,705.5904,0.790827333333335,8.34
0.733883610043325,710.5322,-0.260155833333334,8.34
0.195563962620408,715.5983,-0.832717000000001,8.34
0.0778114400176304,718.6325,-1.94934516666667,8.34
0.0564412168216493,795.5599,1.07372316666667,8.34
0.343964585590397,613.48,-1.21775116666667,8.35
0.00357669780508762,627.4386,1.925282,8.35
0.0318330972482997,644.8329,0.951263500000001,8.35
0.344209141525284,669.5074,-0.669100166666669,8.35
0.139315090564428,670.54,-1.014659,8.35
0.965927485077029,720.555,0.0406851666666674,8.35
0.262256138306041,734.5755,-0.735984833333336,8.35
0.654954795357249,744.5975,0.397491999999999,8.35
0.163693305592948,755.5056,-0.9187485,8.35
0.734123773198956,796.589,0.246198333333334,8.35
0.347837153291365,513.4882,0.771712333333334,8.36
0.0174900046908388,535.4705,-1.50488983333333,8.36
0.127425391725477,535.509,1.52181583333333,8.36
0.78036380172449,551.4436,0.260463999999999,8.36
0.462087182988528,618.4865,0.495942333333333,8.36
0.0158302764537906,622.538,-1.57812866666667,8.36
0.430707838712452,644.5825,-0.743418666666669,8.36
0.0400769981314844,649.5383,-1.09080166666667,8.36
0.227648158987062,654.5661,0.976058333333331,8.36
0.259471871770438,659.5217,0.782784166666669,8.36
0.26607727744213,675.4958,0.638176833333335,8.36
0.357312183651693,691.5261,-0.682968833333334,8.36
0.415938179792635,748.5525,0.840047666666667,8.36
0.0474934059012895,910.6454,-1.00929283333333,8.36
0.852206800759401,915.6007,0.138116666666666,8.36
0.086303555064694,495.4771,1.4110005,8.37
0.581456699454461,590.5115,0.430277166666664,8.37
0.550109343090835,637.4595,0.423366,8.37
0.25022441512228,650.5661,0.751621333333334,8.37
0.991453378800028,651.4386,-0.016465500000001,8.37
0.292698250696449,654.5651,0.830747999999999,8.37
0.738468238479614,665.5128,-0.285234833333333,8.37
0.0807877808476831,669.4847,-1.21295433333333,8.37
0.00367504810094654,739.5333,-1.43086933333333,8.37
0.938503515829291,885.59,-0.0566766666666692,8.37
0.40135240138929,207.1011,0.620646666666669,8.38
0.537877361361653,436.4158,0.69494866666667,8.38
0.65999959662103,457.3451,-0.42553783333333,8.38
0.140639627989828,490.4257,-1.6889605,8.38
0.467325920796687,493.4353,-0.519094833333334,8.38
0.532243481736166,495.3808,-0.777799333333333,8.38
0.377647934532927,504.4412,-1.27908416666667,8.38
0.203063310043208,511.355,-1.24054066666667,8.38
0.31708068102219,518.4568,-1.02029133333333,8.38
0.0234124175375358,552.5355,-1.27801066666667,8.38
0.249318721496167,565.4234,0.797924,8.38
0.0423491270531673,574.5173,-1.5192575,8.38
0.45379688138543,586.54,-0.5828445,8.38
0.0168521843508893,590.493,-1.294882,8.38
0.16973414704925,599.4804,-1.40750683333333,8.38
0.938127328484316,626.4655,-0.0882668333333333,8.38
0.579451261645521,650.5481,-0.304808166666668,8.38
0.564688829835926,653.5123,-0.5436945,8.38
0.126951143355412,662.5677,-1.15331433333333,8.38
0.167002655270531,665.5827,1.16681133333333,8.38
0.364374412207548,669.5057,-0.647533166666667,8.38
0.00465773070641687,688.5858,-2.26306983333333,8.38
0.0716784123217446,698.5712,-1.09597083333333,8.38
0.651261512422341,708.4635,-0.436439000000001,8.38
0.932953847824051,724.4369,0.0520093333333337,8.38
0.924837189435216,880.6344,0.0740309999999991,8.38
